Banda,Título,Letra,Link
José José,Atrapado,"Que tal mi amor estoy aquí


Para decir que se acabo


No puedo más vivir así


Lejos de ti no es vivir


Cuestión de piel, necesidad


Como tú le quieras llamar


Pero no hay más que decir amor


He caído atrapado en la red que ha tirado tu corazón


Se acabó la bohemia de noches enteras, ya no hay razón


Despertar a tu lado es un acto sagrado que quiero yo


Pero no hay más que decir amor


Porque estoy seducido, ando loco y perdido tras de tu amor


Y si amar es pecado, moriré enamorado sin tener perdón


Abrazado a tu cuerpo, soy grande y perfecto


Soy el mejor, soy el mejor


Que tal mi amor estoy aquí


Para decir que se acabó


Vine a buscar ese calor que


Solo tú me puedes dar


Cuestión de piel, necesitar


O como tú le quieras llamar


Pero no hay más que decir amor


He caido atrapado en la red que ha tirado tu corazón


Se acabó la bohemia de noches enteras, ya no hay razón


Despertar a tu lado es un acto sagrado que quiero yo


Pero no hay más que decir amor


Porque estoy seducido, ando loco y perdido tras de tu amor


Y si amar es pecado, moriré enamorado sin tener perdón


Abrazado a tu cuerpo soy


Grande y perfecto


Soy el mejor


Pero no hay más que decir amor


Despertar a tu lado es un acto sagrado que quiero yo


Pero no hay más que decir amor


Porque estoy seducido, ando loco y perdido tras de tu amor


Y si amar es pecado, moriré enamorado sin tener perdón",https://www.letras.com//jose-jose/atrapado/
José José,Aún Estoy de Pie,"Me llamas, te acobardas


Y cuelgas la bocina


Es tarde y yo pensaba


Que estabas ya dormida


Te fuiste de mi casa


Llena de altanería


Diciendo que en la vida


Jamás tú volverías


Extrañas mis caricias


Y cuánto te decía


Tu cuerpo está temblando


Y está llegando el día


Necesitas mi aliento


Tu vida está vacía


Me dices que me quieres


Yo también te quería


Siento tanto que me llames


Y me duele saber


Que estás arrepentida


Mas yo no sé volver


Me hiciste tanto daño


Qué triste que hoy lo sepas


Mas ya no puede ser


Te marchaste tantas veces


Tantas veces lloré


Que ya no tengo llanto


Y te conozco bien


Si yo a ti regresara


Cambiarías otra vez


Mas todavía estoy vivo


Aún estoy de pie


Dijiste que sin mí


Tu vida cambiaría


Que eras paloma


Que con otro volaría


¿En dónde están las alas


De las que presumías?


La vez que más volaste


Fue cuando tú eras mía


Siento tanto que me llames


Y me duele saber


Que estás arrepentida


Mas yo no sé volver


Me hiciste tanto daño


Qué triste que hoy lo sepas


Mas ya no puede ser


Te marchaste tantas veces


Tantas veces lloré


Que ya no tengo llanto


Y te conozco bien


Si yo a ti regresara


Cambiarías otra vez


Mas todavía estoy vivo


Aún estoy de pie",https://www.letras.com//jose-jose/135207/
José José,Bohemio,"Cuando llegan a mi mesa los recuerdos


Las historias situaciones que he vivido


Las mujeres el amor


La alegría y el dolor


Cuando todo era un puñado de ilusiones


Mis amigos compañeros de aventuras


Serenatas madrugadas de locura


Cuando miro para atrás


Cada vez me gusta más


El haber tenido tantas emociones


Bohemio porque me gusta la noche


Porque he vivido en derroche


Lo que la vida me dio


Bohemio hasta el final de mis días


Porque no tengo medida


Porque es así como soy


Mis amigos compañeros de aventuras


Serenatas madrugadas de locura


Cuando miro para atrás


Cada vez me gusta más


El haber tenido tantas emociones


Bohemio porque me gusta la noche


Porque he vivido en derroche


Lo que la vida me dio


Bohemio hasta el final de mis días


Porque no tengo medida


Porque es así como soy",https://www.letras.com//jose-jose/bohemio/
José José,"Buenos Días, Amor","Confundí tu piel de nácar con la mañana


Confundí tus ojos verdes con agua clara


Tu cabello con la noche y tu cuerpo con mi almohada


Yo estaba soñando y tú a mi lado acurrucada


Me perdí en tu vientre cuando aún dormías


La sorpresa abrió tus ojos y se hizo el día


Encerré un beso en tus labios, por si acaso me reñías


Y cubrí tu cuerpo, pues el alba nos veía


Buenos días, amor, amor, amor


Qué tiene tu cara


Que ha perdido el color, amor, amor


Y no dice nada


He viajado tu piel de norte a sur


Y no he encontrado a una mujer como tú


Buenos días, amor, amor, amor


Qué tiene tu cara


Que ha perdido el color, amor, amor


Y no dice nada


He viajado tu piel de norte a sur


Y no he encontrado a una mujer como tú


Me abandonaba la suerte de la mañana


Escondiste tus temores bajo la almohada


Sé que estabas enfadada, pero no dijiste nada


El que calla otorga y sé que estás enamorada


Buenos días, amor, amor, amor


Qué tiene tu cara


Que ha perdido el color, amor, amor


Y no dice nada


He viajado tu piel de norte a sur


Y no he encontrado a una mujer como tú


Buenos días, amor, amor, amor


Qué tiene tu cara


Que ha perdido el color, amor, amor


Y no dice nada


He viajado tu piel de norte a sur


Y no he encontrado a una mujer como tú


Buenos días, amor, amor, amor


Qué tiene tu cara


Que ha perdido el color, amor, amor


Y no dice nada",https://www.letras.com//jose-jose/135208/
José José,¿Cómo Ser Diferente?,"Esta vez, no quería cantarle a este amor


Esta vez, no quería decir que mi amor


Es la niña que un día yo conocí


Y ese día por su amor me perdí


Ya lo ven


Soy arena pegada a la mar


Y sé bien que la mar no podré navegar


Pues la mar me escogió para hacer


Y formar su principio y final


¿Cómo ser diferente


A toda esa gente que canta de amor?


¿Cómo ser diferente


A toda esa gente que canta de amor?


Para mí, el amor es más grande que el mar


Y sé bien, que yo formo parte de ese amor


Y es tan bello, quise amar de verdad


A esa niña que un día yo conocí


Más ya ven


Soy arena pegada a la mar


Y sé bien que la mar no podré navegar


Pues la mar me escogió para hacer


Y formar su principio y final


¿Cómo ser diferente


A toda esa gente que canta de amor?


¿Cómo ser diferente


A toda esa gente que canta de amor?


¿Cómo ser diferente


A toda esa gente que canta de amor?


¿Cómo ser diferente


A toda esa gente que canta de amor?


¿Cómo ser diferente


A toda esa gente que canta de amor?",https://www.letras.com//jose-jose/como-ser-diferente/
José José,Cada Mañana,"Cada mañana sentirás


Te lo prometo, algo mejor


Una aventura emprenderás


Cada mañana junto a mí


Algo distinto, sin rutinas


Sin reproches te daré


Cada mañana


Cuando vivas junto a mí


Mi amor más grande encontrarás


Cuando te dé la luz del Sol


Y como un ave volarás


Por mi cariño en libertad


Nuevos caminos se abrirán


Más emociones vivirás


Cada mañana


Cuando vivas junto a mí


Cada mañana serás feliz


Al despertar, cada mañana


Querrás de nuevo comenzar


Cada mañana renacerás


Cada mañana verás mi voz


Correr tu ser, cada mañana


Será otra historia que contar


Cada mañana


Cada mañana si estás conmigo


Cada mañana serás feliz


Al despertar cada mañana


Querrás de nuevo comenzar


Cada mañana renacerás


Cada mañana, cada mañana


Verás mi voz correr tu ser


Cada mañana


Será otra historia que contar


Cada mañana


Cada mañana si estás


Conmigo


Cada mañana


Si estás conmigo


Cada mañana",https://www.letras.com//jose-jose/cada-maana/
José José,Cada Vez y Cada Vez,"Cada vez que te veo


Más me enamoro


De tu boca de beso


De tus ojos color miel


Cada vez que te tengo


Yo más te adoro


No quisiera que el tiempo


Transcurriera porque es cruel


Mi cuerpo baila al compás del ritmo tuyo


Mi alma canta al compás de tu canción


Cuando me amas de esa forma que me orgullo


Como se funde el amor con la pasión


Y cada vez que te beso


Me entregas todo


Y más quiero de eso


Que tú sabes dar muy bien


El viento canta una canción cuando acaricia


Tú tez trigueña que ha bronceado el astro rey


El mar se postra ante ti con la malicia


De darte un beso con sus olas a tus pies


Y cada vez que me dejas


Me vuelves loco


Porque se me hace muy poco el tiempo que


Te dejas ver",https://www.letras.com//jose-jose/cada-vez-y-cada-vez/
José José,Camino Verde,"Hoy he vuelto a pasar


Por aquel camino verde


Que por el valle se pierde


Con mi triste soledad


Hoy he vuelto a rezar


A la puerta de la ermita


Le pedí a tu virgencita


Que ahí te vuela a encontrar


Por el camino verde


Camino verde, que va a la ermita


Desde que tú te fuiste


Lloran de penas, las margaritas


La fuente se ha secado


Las azucenas están marchitas


En el camino verde


Camino verde, que va a la ermita


Hoy he vuelto a pasar


Por aquel camino verde


Que por el valle se pierde


Toda mi felicidad


Hoy he vuelto a grabar


Nuestros nombres en la encina


He subido a la colina


Y ahí me he puesto a llorar


Por el camino verde


Camino verde, que va a la ermita


Desde que tú te fuiste


Lloran de penas, las margaritas


La fuente se ha secado


Las azucenas están marchitas


En el camino verde


Camino verde, que va a la ermita


Camino, camino verde",https://www.letras.com//jose-jose/camino-verde/
José José,Cancionero,"Yo soy un humilde cancionero


Y cantarte quiero


Una historia humana


Pues sé que te ama


Quien me hizo este ruego


Si la ves, cancionero dile tú que soy feliz


Que por ella muchas veces te pedí una canción


Para brindar por su alegría


Si la ves, cancionero dile claro en tu canción


Que en mis ojos amanece su ilusión


Como una nueva primavera, cada día


No le digas


Que me viste muy triste y muy cansado


No le digas


Que sin ella me siento destrozado


Si la ves, cancionero vuelve pronto a mi rincón


Y aunque mientas haz feliz mi corazón


Vuelve a decirme que me quiere, todavía


No le digas


Que me viste muy triste y muy cansado


No le digas


Que sin ella me siento destrozado


Si la ves, cancionero vuelve pronto a mi rincón


Y aunque mientas haz feliz mi corazón


Vuelve a decirme que me quiere, todavía",https://www.letras.com//jose-jose/cancionero/
José José,Candy,"Si estoy enojado


Mejor no escuches


Las cosas que te digo


Pues te puedo lastimar


Y si te lastimo


No es mi intención


No escuches más mi amor


Es lo mejor


Oh Candy


Por ti siempre he sentido amor


De ti estoy enamorado


Aunque nunca diga que lo estoy


Oh Candy


No quiero que te sientas mal


Habiendo amor entre los dos


No debemos fracasar


Digo te dejo sin pensarlo


Pues cuando me enojo


Digo cosas sin control


Más como dejarte


Oh Candy, tú eres mi amor


La razón por la que vivo yo


Oh Candy


Por ti siempre he sentido amor


De ti estoy enamorado


Aunque nunca diga que lo estoy


Oh Candy


No quiero que te sientas mal


Habiendo amor entre los dos


No debemos fracasar


Oh Candy


Por ti siempre he sentido amor


De ti estoy enamorado


Aunque nunca diga que lo estoy


Oh Candy


No quiero que te sientas mal


Habiendo amor entre los dos


No debemos fracasar


Oh Candy


Por ti siempre he sentido amor


De ti estoy enamorado


Aunque nunca diga que lo estoy


Oh Candy


No quiero que te sientas mal


Habiendo amor entre los dos


No debemos fracasar",https://www.letras.com//jose-jose/candy/
José José,Cariño,"Cariño


Si tú supieras lo que sufro por no verte


Por esa forma que yo tengo de quererte


Por entregarme locamente y sin medida


Cariño


Paso las horas esperando que me llames


Que necesitas de mi amor y lo reclames


Para llevártelo corriendo a donde quieras


Cariño


Cómo duele que me quieras de a momentos


Y que pases por mi vida como un viento


Tan de a veces, tan violento


Cariño


Si supiera que muriéndome vendrías


Es absurdo, pero yo me mataría


Si vinieras, mi cariño


Cariño


Yo no quería amar así de esta manera


Pero el amor es el que manda aunque no quiera


Y te hizo dueña de mis noches y mis días


Cariño


Cómo duele que me quieras de a momentos


Y que pases por mi vida como un viento


Tan de a veces, tan violento


Cariño


Si supiera que muriéndome vendrías


Es absurdo, pero yo me mataría


Si vinieras, mi cariño",https://www.letras.com//jose-jose/cario/
José José,Caso Común y Corriente,"Hoy me desperté sin ti


Si el Sol ha salido


Ni cuenta me di


Apenas he dormido, no es usual en mí


Debe ser que a estar solo jamás aprendí


Pero el sueño no volvió


Y tu ausencia en la cama me despertó


Si nadie más te ama lo mismo que yo


Debe ser la distancia que tu amor me robó


Es el caso común y corriente


De quién pasa el tiempo entre tanta gente


Que al llegar la hora de volver a casa tu piel me desea pero me rechaza


Es el caso común y corriente


De quien tiene todo y a solas se siente


Pero es tan difícil tener un mal día


Y ser por la Noche Buena compañía


Hoy me desperté sin ti


Me di una ducha fría


Luego me vestí


Un taxi al aeropuerto donde reviví


Cuando compré el boleto que me trajo a ti


La sorpresa que te di


Jamás te lo esperabas, pero he vuelto a ti


Seguro imaginabas que a esta hora yo


Estaba muy lejos pero te falló


Es el caso común y corriente


De quién pasa el tiempo entre tanta gente


Que al llegar la hora de volver a casa


Tu piel me desea pero me rechaza


Es el caso común y corriente


De quien tiene todo y a solas se siente


Pero es tan difícil tener un mal día


Y ser por la Noche Buena compañía


Es el caso común y corriente


De quién pasa el tiempo entre tanta gente


Que al llegar la hora de volver a casa


Tu piel me desea pero me rechaza


Es el caso común y corriente


De quien tiene todo y a solas se siente


Pero es tan difícil tener un mal día


Y ser por la Noche Buena compañía


Es el caso común y corriente


De quién pasa el tiempo entre tanta gente


Que al llegar la hora de volver a casa


Tu piel me desea pero me rechaza


Es el caso común y corriente


De quien tiene todo y a solas se siente


Pero es tan difícil tener un mal día


Y ser por la Noche Buena compañía",https://www.letras.com//jose-jose/caso-comun-y-corriente/
José José,Cinco Minutos,"Quisiera cinco minutos


Un buen espejo, un foco viejo


Y corazón


Mirarme abiertamente


Tras desnudarme para mostrarme


Tal como soy


Quisiera cinco minutos


Quedarme quieto con mis secretos


Y meditar


Decirme por un instante


Si ya es bastante


O tengo aguante


Para algo más


Y ver hasta qué punto


Vale la pena


Andar de viento en viento


Haciendo de veleta


Y ver hasta qué punto


Es natural


Buscarse uno las olas


Y hacerse un temporal


Quisiera cinco minutos


Un techo plano sobre mis manos


Y algo de luz


Y hablarme de pillo a pillo


Y preguntarme sin escaparme


Qué buscas tú


Quisiera cinco minutos


Un fino acero y abrirme entero


De par en par


Juzgarme honestamente


Secar mi frente y simplemente


Reflexionar


Y ver hasta qué punto


Vale la pena


Andar de viento en viento


Haciendo de veleta


Y ver hasta qué punto


Es natural


Buscarse uno las olas


Y hacerse un temporal


Y ver hasta qué punto


Tengo el honor


De ser yo de mí mismo


Mi esclavo o mi señor


Y tengo cinco minutos


Lo que no tengo es valor",https://www.letras.com//jose-jose/cinco-minutos/
José José,Cirano,"Hoy te vas a encontrar


Nuevamente con él


Lo sé porque es amigo


Y ha buscado mi abrigo


Para hablarme de ti


Qué ironía pensar


Que al hablar de su amor


Me convertí en testigo


Y tal vez en cupido


Del amor de los dos


Lo ayudé a conquistar


Lo que no conquisté


Y fueron mis palabras


Que en su boca llegaban


Donde nunca llegué


Y hoy te vas a encontrar


Nuevamente con él


Y sé que irá a decirte


Que me ha visto muy triste


Y no sabe por qué


Y yo


Cirano por cobarde en el amor


Me pierdo en el camino del dolor


Me muero en estas ganas de tenerte


Y yo


Cirano en sufrimiento te amaré


Viviendo y ocultando mi querer


Muriendo sin sabértelo decir


Lo ayudé a conquistar


Lo que no conquisté


Y fueron mis palabras


Que en su boca llegaban


Donde nunca llegué


Y hoy te vas a encontrar


Nuevamente con él


Y sé que irá a decirte


Que me ha visto muy triste


Y no sabe por qué


Y yo


Cirano por cobarde en el amor


Me pierdo en el camino del dolor


Me muero en estas ganas de tenerte


Y yo


Cirano en sufrimiento te amaré


Viviendo y ocultando mi querer


Muriendo sin sabértelo decir",https://www.letras.com//jose-jose/747479/
