url,nombre,pais,familia_normalizada,motivo_elite,primary_elite_type,bloque_cargo,partido_norm,elite_politica,elite_partidaria,elite_familiar,elite_diplomatica,elite_economica,senal_transnacional,cargo_1,cargo_2,cargo_3,cargos_politicos,ocupacion,lugar_nacimiento,lugar_fallecimiento,nacionalidad,conexion_otros_paises,redes_dentro_pais,redes_entre_paises
https://es.wikipedia.org/wiki/Cecilio_de_%C3%81lzaga,Cecilio de Álzaga,Argentina,Álzaga,élite política | élite partidaria | élite familiar | élite económica,Política,Económico,Realista,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Comerciante,Político,NA,NA,Político y empresario,NA,NA,Argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Gregorio_de_Lezama,José Gregorio de Lezama,Argentina,Álzaga,élite política | élite familiar | élite económica,Política,Económico,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Comerciante agropecuario,Hacendado,Filántropo,NA,"Comerciante agropecuario , hacendado , empresario , político y filántropo",NA,NA,Argentino,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Felicitas_Guerrero,Felicitas Guerrero,Argentina,Álzaga,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,Argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/H%C3%A9ctor_de_El%C3%ADa,Héctor de Elía,Argentina,Álzaga,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/Mart%C3%ADn_de_Alzaga_Unzu%C3%A9,Martín de Alzaga Unzué,Argentina,Álzaga,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,"Ingeniero , piloto de automovilismo y playboy",NA,NA,Argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/Josef_de_Urquiza,Josef de Urquiza,Argentina,Álzaga,élite política | élite familiar | élite económica,Política,Militar,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Hacendado,Político,Militar,NA,"Militar , hacendado y gobernante colonial",NA,NA,Española,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Justo_Jos%C3%A9_de_Urquiza,Justo José de Urquiza,Argentina,Álzaga,élite política | élite partidaria | élite familiar,Política,Ejecutivo,Partido Federal,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Presidente de la Confederación Argentina,Gobernador de Entre Ríos,Líder del Partido Federal,NA,Militar,NA,NA,Argentino,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Francisco_Asensio_de_Lezama,Francisco Asensio de Lezama,Argentina,Álzaga,élite política | élite partidaria | élite familiar,Política,Ejecutivo,Patriota argentino,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Alcalde de Salta,Regidor de Salta,Cabildante de Salta,NA,Militar y funcionario,NA,NA,Argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/Cipriano_de_Urquiza,Cipriano de Urquiza,Argentina,Álzaga,élite política | élite familiar | élite económica,Política,Económico,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Político de Entre Ríos,NA,NA,NA,"Ganadero , comerciante y político",NA,NA,Argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/Dolores_Costa,Dolores Costa,Argentina,Álzaga,élite política | élite partidaria | élite familiar,Política,Ejecutivo,Partido Federal,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Esposa de expresidente de Argentina,NA,NA,NA,Política,NA,NA,Argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/Vicente_Barrios,Vicente Barrios,Argentina,López Carrillo,élite política | élite familiar,Política,Militar,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,General,Político,NA,NA,Militar,NA,NA,Paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/H%C3%A9ctor_Pedro_Blomberg,Héctor Pedro Blomberg,Argentina,López Carrillo,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,"Periodista , escritor , poeta , guionista y letrista",NA,NA,Argentina,mismo_pais,NA,NA
https://es.wikipedia.org/wiki/Juana_Pabla_Carrillo,Juana Pabla Carrillo,Argentina,López Carrillo,élite política | élite familiar,Política,Otro,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Primera dama de Paraguay,NA,NA,NA,Primera dama,NA,NA,Paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Ercilia_L%C3%B3pez_de_Blomberg,Ercilia López de Blomberg,Argentina,López Carrillo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Arsenio_L%C3%B3pez_Decoud,Arsenio López Decoud,Argentina,López Carrillo,élite política | élite partidaria | élite familiar,Política,Ejecutivo,Partido Colorado,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Intendente de Asunción,NA,NA,NA,NA,NA,NA,Paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Carlos_Antonio_L%C3%B3pez,Carlos Antonio López,Argentina,López Carrillo,élite política | élite partidaria | élite familiar,Política,Ejecutivo,Independiente,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Cónsul de Paraguay,Presidente de Paraguay,NA,NA,"político , estadista , jurista , maestro , periodista",NA,NA,Paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,Francisco Solano López,Argentina,López Carrillo,élite política | élite partidaria | élite familiar,Política,Ejecutivo,Independiente,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Presidente de Paraguay,Vicepresidente de Paraguay,Comandante en jefe de las Fuerzas Armadas,NA,militar y diplomático,NA,NA,Paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Juan_Francisco_L%C3%B3pez,Juan Francisco López,Argentina,López Carrillo,élite política | élite familiar,Política,Militar,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Militar,NA,NA,NA,Militar,NA,NA,Paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Venancio_L%C3%B3pez,Venancio López,Argentina,López Carrillo,élite política | élite familiar,Política,Militar,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Ministro de Guerra y Marina,Comandante Militar de Asunción,NA,NA,Militar y Político,NA,NA,Paraguaya,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Elisa_Alicia_Lynch,Elisa Alicia Lynch,Argentina,López Carrillo,élite política | élite familiar,Política,Otro,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Primera Dama de Paraguay,NA,NA,NA,Primera dama,NA,NA,Británica,nacionalidad_distinta_al_pais,NA,NA
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez_%28historietista%29,Francisco Solano López (historietista),Argentina,López Carrillo,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,dibujante,NA,NA,argentino,NA,NA,NA
https://es.wikipedia.org/wiki/Enrique_Solano_L%C3%B3pez,Enrique Solano López,Argentina,López Carrillo,élite partidaria | élite familiar,Partidaria,Profesional,Partido Colorado,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"político , periodista y escritor",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Juana_Pesoa,Juana Pesoa,Argentina,López Carrillo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Paraguaya,NA,NA,NA
https://es.wikipedia.org/wiki/Saturnina_Burgos,Saturnina Burgos,Argentina,López Carrillo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Paraguaya,NA,NA,NA
https://es.wikipedia.org/wiki/Pedro_Hermosa,Pedro Hermosa,Argentina,López Carrillo,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,militar,NA,NA,Paraguaya,NA,NA,NA
https://es.wikipedia.org/wiki/Carlos_Bonorino_Udaondo,Carlos Bonorino Udaondo,Argentina,Ortiz Basualdo,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Médico,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Luis_Cantilo,José Luis Cantilo,Argentina,Ortiz Basualdo,élite partidaria | élite familiar,Partidaria,Profesional,Unión Cívica Radical,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/%C3%81ngel_Gallardo,Ángel Gallardo,Argentina,Ortiz Basualdo,élite partidaria | élite familiar,Partidaria,Otro,Unión Cívica Radical,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Doctor en Ciencias Naturales,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Federico_Leloir,Luis Federico Leloir,Argentina,Ortiz Basualdo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Mujica_Lainez,Manuel Mujica Lainez,Argentina,Ortiz Basualdo,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Periodista , escritor , traductor , novelista y escritor de cuentos",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Ortiz_Basualdo,Manuel Ortiz Basualdo,Argentina,Ortiz Basualdo,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Comerciante,NA,NA,Española,NA,NA,NA
https://es.wikipedia.org/wiki/Palacio_Ortiz_Basualdo_%28Embajada_de_Francia%29,Palacio Ortiz Basualdo (Embajada de Francia),Argentina,Ortiz Basualdo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Palacio_Ortiz_Basualdo_%28Plaza_San_Mart%C3%ADn%29,Palacio Ortiz Basualdo (Plaza San Martín),Argentina,Ortiz Basualdo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Enrique_Ruiz_Gui%C3%B1az%C3%BA,Enrique Ruiz Guiñazú,Argentina,Ortiz Basualdo,élite familiar | élite diplomática,Diplomática,Diplomático,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,"jurista, político, embajador, profesor, escritor",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Magdalena_Ruiz_Gui%C3%B1az%C3%BA,Magdalena Ruiz Guiñazú,Argentina,Ortiz Basualdo,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Periodista , traductora , escritora , locutora",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Enrique_Udaondo,Enrique Udaondo,Argentina,Ortiz Basualdo,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,historiador,NA,NA,argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Guillermo_Udaondo,Guillermo Udaondo,Argentina,Ortiz Basualdo,élite partidaria | élite familiar,Partidaria,Profesional,Unión Cívica (1890-1891) Unión Cívica Nacional (1891-1902) Partido Republicano (1902-1909) Unión Cívica (1909-1916),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Médico,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Guillermo_Belgrano_Rawson,Guillermo Belgrano Rawson,Argentina,Belgrano,élite partidaria | élite familiar,Partidaria,Profesional,Partido Demócrata Liberal de San Luis,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado, maestro, periodista y político",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Mariano_Belgrano,Joaquín Mariano Belgrano,Argentina,Belgrano,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Arquitecto,NA,NA,Uruguaya,NA,NA,NA
https://es.wikipedia.org/wiki/Carlos_Jos%C3%A9_Belgrano,Carlos José Belgrano,Argentina,Belgrano,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Eduardo_Belgrano_Rawson,Eduardo Belgrano Rawson,Argentina,Belgrano,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , periodista y guionista",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Belgrano,Francisco Belgrano,Argentina,Belgrano,élite política | élite familiar | élite económica,Política,Legislativo,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,Diputado de Argentina,Político y comerciante,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Belgrano,Joaquín Belgrano,Argentina,Belgrano,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Comerciante, funcionario y político",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Gregorio_Belgrano,José Gregorio Belgrano,Argentina,Belgrano,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina y española,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Carlos_Belgrano,Juan Carlos Belgrano,Argentina,Belgrano,élite partidaria | élite familiar,Partidaria,Judicial,Unión Cívica Radical,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado y juez,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Belgrano_Cabral,Manuel Belgrano Cabral,Argentina,Belgrano,élite partidaria | élite familiar,Partidaria,Profesional,Unitario,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , poeta y dramaturgo",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Miguel_Belgrano,Miguel Belgrano,Argentina,Belgrano,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Militar, poeta y educador",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Palacio_Belgrano_Otamendi,Palacio Belgrano Otamendi,Argentina,Belgrano,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Pedro_Rosas_y_Belgrano,Pedro Rosas y Belgrano,Argentina,Belgrano,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Belgrano,Manuel Belgrano,Argentina,Belgrano,élite partidaria | élite familiar,Partidaria,Militar,Carlotismo,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , periodista , político , diplomático , economista y militar",NA,NA,Española Rioplatense/Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Mar%C3%ADa_Josefa_Ezcurra,María Josefa Ezcurra,Argentina,Belgrano,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Política,NA,NA,argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Pedro_Pablo_Rosas_y_Belgrano,Pedro Rosas y Belgrano,Argentina,Belgrano,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Mario_Brescia_Cafferata,Mario Brescia Cafferata,Argentina,Cafferata (familia),élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Empresario , ingeniero agrónomo , banquero",NA,NA,Peruana,NA,NA,NA
https://es.wikipedia.org/wiki/Pedro_Brescia_Cafferata,Pedro Brescia Cafferata,Argentina,Cafferata (familia),élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Empresario, banquero",NA,NA,Italiano y peruano,NA,NA,NA
https://es.wikipedia.org/wiki/Ger%C3%B3nimo_Cafferata_Marazzi,Gerónimo Cafferata Marazzi,Argentina,Cafferata (familia),élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Oficial naval,NA,NA,Peruana,NA,NA,NA
https://es.wikipedia.org/wiki/Hector_Cafferata,Hector Cafferata,Argentina,Cafferata (familia),élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Estadounidense,NA,NA,NA
https://es.wikipedia.org/wiki/Pedro_Cafferata,Pedro Cafferata,Argentina,Cafferata (familia),élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Político, empresario minero",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Ildefonso_%C3%81lvarez_de_Arenales,José Ildefonso Álvarez de Arenales,Argentina,Álvarez de Arenales,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina y boliviana,NA,NA,NA
https://es.wikipedia.org/wiki/Mar%C3%ADa_Josefa_%C3%81lvarez_de_Arenales,María Josefa Álvarez de Arenales,Argentina,Álvarez de Arenales,élite partidaria | élite familiar,Partidaria,Otro,Patriota,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Activista,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Antonio_%C3%81lvarez_de_Arenales,Juan Antonio Álvarez de Arenales,Argentina,Álvarez de Arenales,élite partidaria | élite familiar,Partidaria,Militar,Partido Unitario,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar y político,NA,NA,Argentina y boliviana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Todd,José María Todd,Argentina,Álvarez de Arenales,élite partidaria | élite familiar,Partidaria,Militar,Federal,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Evaristo_de_Uriburu,Evaristo de Uriburu,Argentina,Álvarez de Arenales,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Evaristo_Uriburu,José Evaristo Uriburu,Argentina,Álvarez de Arenales,élite partidaria | élite familiar,Partidaria,Profesional,Partido Liberal Partido Nacionalista Partido Autonomista Nacional Unión Cívica Nacional Partido Republicano Unión Cívica,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_F%C3%A9lix_Uriburu,José Félix Uriburu,Argentina,Álvarez de Arenales,élite partidaria | élite familiar,Partidaria,Militar,Unión Cívica (1909-1914) Partido Demócrata Progresista (1914-1921) Legión Cívica Argentina (1930-1932),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar y político,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Napole%C3%B3n_Uriburu,Napoleón Uriburu,Argentina,Álvarez de Arenales,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Director del Arsenal de Guerra,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Evaristo_Uriburu,Evaristo de Uriburu,Argentina,Álvarez de Arenales,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Evaristo_Uriburu_Tezanos_Pinto,José Evaristo Uriburu Tezanos Pinto,Argentina,Álvarez de Arenales,élite partidaria | élite familiar,Partidaria,Otro,Unión Cívica,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Historiador y diplomático,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Clara_Agustina_de_Uriburu_Roca,Clara Agustina de Uriburu Roca,Argentina,Álvarez de Arenales,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Modelo y socialité,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Evaristo_Uriburu_Roca,José Evaristo Uriburu Roca,Argentina,Álvarez de Arenales,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,socialite,NA,NA,argentino,NA,NA,NA
https://es.wikipedia.org/wiki/Diego_de_Alvear_y_Ponce_de_Le%C3%B3n,Diego de Alvear y Ponce de León,Argentina,Ponce de León,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Militar , geógrafo y político colonial",NA,NA,Española,NA,NA,NA
https://es.wikipedia.org/wiki/Carlos_Horacio_Ponce_de_Le%C3%B3n,Carlos Horacio Ponce de León,Argentina,Ponce de León,élite política | élite familiar,Política,Otro,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,Obispo titular (desde 1962) Obispo auxiliar (desde 1962) Obispo diocesano (desde 1966),Sacerdote católico (desde 1938) y obispo católico (desde 1962),NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Facundo_Ponce_de_Le%C3%B3n,Facundo Ponce de León,Argentina,Ponce de León,élite política | élite familiar,Política,Ejecutivo,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,Presidente de la Agencia del Cine y el Audiovisual de Uruguay (ACAU),"Filósofo, periodista, presentador de televisión",NA,NA,Uruguaya,NA,NA,NA
https://es.wikipedia.org/wiki/Gabriel_Ponce_de_Le%C3%B3n,Gabriel Ponce de León,Argentina,Ponce de León,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Gisela_Ponce_de_Le%C3%B3n,Gisela Ponce de León,Argentina,Ponce de León,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Cantante y actriz,NA,NA,Peruana,NA,NA,NA
https://es.wikipedia.org/wiki/Rodrigo_Ponce_De_Le%C3%B3n,Rodrigo Ponce De León,Argentina,Ponce de León,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Lorena_Ponce_de_Le%C3%B3n,Lorena Ponce de León,Argentina,Ponce de León,élite partidaria | élite familiar,Partidaria,Otro,Partido Nacional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"paisajista , emprendedora",NA,NA,Uruguaya,NA,NA,NA
https://es.wikipedia.org/wiki/Maricr%C3%ADs_Rubio,Maricrís Rubio,Argentina,Ponce de León,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Modelo y actriz,NA,NA,Peruana,NA,NA,NA
https://es.wikipedia.org/wiki/Atala_Sarmiento,Atala Sarmiento,Argentina,Ponce de León,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"conductora, periodista",NA,NA,Mexicana,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Lacalle_Pou,Luis Lacalle Pou,Argentina,Ponce de León,élite partidaria | élite familiar,Partidaria,Profesional,Partido Nacional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Procurador, abogado y político",NA,NA,Uruguaya,NA,NA,NA
